dataset,episode,classification,bag_duration_s,common_overlap_s,alignment_coverage_50ms,drop_events,estimated_missing,severe_gaps,usable_segments_ge_5s,usable_continuous_s,longest_continuous_s,header_clock_topics,size_bytes,errors,warnings,path
f1-5-201,episode_000000,FRAGMENT_ONLY,62.396784948,62.32687211036682,0.9957627118644068,143,162,1,2,62.104780197143555,42.76481771469116,2,830718220,,"one or more required streams has a gap >200 ms | 143 dropped-frame events, about 162 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000000
f1-5-201,episode_000001,FRAGMENT_ONLY,59.374315601,59.07512879371643,0.9966480446927374,118,132,1,2,58.8521568775177,40.498229026794434,1,789768797,,"one or more required streams has a gap >200 ms | 118 dropped-frame events, about 132 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000001
f1-5-201,episode_000002,FRAGMENT_ONLY,61.080143522,58.73350811004639,0.9887640449438202,103,137,4,4,54.29453992843628,25.194851636886597,3,797580059,,"one or more required streams has a gap >200 ms | 103 dropped-frame events, about 137 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000002
f1-5-201,episode_000003,FRAGMENT_ONLY,61.569789951,58.86574649810791,0.9904708520179372,115,151,3,4,58.130677700042725,23.80657172203064,2,794107410,,"one or more required streams has a gap >200 ms | 115 dropped-frame events, about 151 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000003
f1-5-201,episode_000004,READY,63.435858998,63.38723659515381,0.99375,147,173,0,1,63.38723659515381,63.38723659515381,2,839987755,,"147 dropped-frame events, about 173 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000004
f1-5-201,episode_000005,FRAGMENT_ONLY,68.069803922,68.03189897537231,0.9825412221144519,124,180,4,3,62.52702283859253,36.92112374305725,2,908102937,,"one or more required streams has a gap >200 ms | 124 dropped-frame events, about 180 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000005
f1-5-201,episode_000006,READY,65.41265828,65.34250545501709,0.9984856133266027,128,141,0,1,65.34250545501709,65.34250545501709,1,867147748,,"128 dropped-frame events, about 141 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000006
f1-5-201,episode_000007,FRAGMENT_ONLY,65.249692089,62.74912929534912,0.9936908517350158,123,143,1,2,62.52679252624512,31.479636669158936,3,845708033,,"one or more required streams has a gap >200 ms | 123 dropped-frame events, about 143 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000007
f1-5-201,episode_000008,READY,73.051591536,73.0149884223938,0.9950271247739603,188,211,0,1,73.0149884223938,73.0149884223938,0,964977649,,"188 dropped-frame events, about 211 missing messages",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000008
f1-5-201,episode_000009,FRAGMENT_ONLY,59.591230542,59.56110334396362,0.9950138504155125,113,131,1,2,59.27309441566467,31.13016700744629,3,786146124,,"one or more required streams has a gap >200 ms | 113 dropped-frame events, about 131 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000009
f1-5-201,episode_000010,FRAGMENT_ONLY,62.750021341,62.41737246513367,0.9936875328774329,151,177,2,2,58.12564206123352,31.515023469924927,3,834792653,,"one or more required streams has a gap >200 ms | 151 dropped-frame events, about 177 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000010
f1-5-201,episode_000011,FRAGMENT_ONLY,58.57478649,56.55771493911743,0.9836544074722708,169,216,2,2,55.62023043632507,38.31261348724365,3,767731983,,"one or more required streams has a gap >200 ms | 169 dropped-frame events, about 216 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000011
f1-5-201,episode_000012,READY,66.5505297,66.4681715965271,0.9995034756703078,123,129,0,1,66.4681715965271,66.4681715965271,3,894217347,,"123 dropped-frame events, about 129 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000012
f1-5-201,episode_000013,FRAGMENT_ONLY,64.647016095,62.523797035217285,0.995778364116095,140,157,1,2,62.307668924331665,47.55372977256775,3,831597526,,"one or more required streams has a gap >200 ms | 140 dropped-frame events, about 157 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000013
f1-5-201,episode_000014,FRAGMENT_ONLY,67.382250392,67.33490920066833,0.9916666666666667,196,228,3,3,62.16615867614746,27.144177436828613,3,901862307,,"one or more required streams has a gap >200 ms | 196 dropped-frame events, about 228 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000014
f1-5-201,episode_000015,FRAGMENT_ONLY,64.044093984,63.94442701339722,0.9948373773877129,122,144,2,2,62.94998908042908,51.06701636314392,3,854049757,,"one or more required streams has a gap >200 ms | 122 dropped-frame events, about 144 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000015
f1-5-201,episode_000016,READY,60.776151078,60.71236610412598,0.9951086956521739,175,193,0,1,60.71236610412598,60.71236610412598,3,808765824,,"175 dropped-frame events, about 193 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000016
f1-5-201,episode_000017,FRAGMENT_ONLY,71.483353401,69.44535613059998,0.9881178707224335,249,287,5,5,68.1306049823761,26.14188814163208,2,938596003,,"one or more required streams has a gap >200 ms | 249 dropped-frame events, about 287 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000017
f1-5-201,episode_000018,FRAGMENT_ONLY,76.156176805,76.08720397949219,0.9943625325238509,201,235,1,2,75.86479687690735,41.11501097679138,2,1016182478,,"one or more required streams has a gap >200 ms | 201 dropped-frame events, about 235 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000018
f1-5-201,episode_000019,READY,65.944379405,65.88332676887512,0.999498997995992,176,185,0,1,65.88332676887512,65.88332676887512,1,879183646,,"176 dropped-frame events, about 185 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000019
f1-5-201,episode_000020,READY,73.084626908,71.00651788711548,0.995817843866171,201,222,0,1,71.00651788711548,71.00651788711548,2,964079614,,"201 dropped-frame events, about 222 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000020
f1-5-201,episode_000021,FRAGMENT_ONLY,74.121468364,74.0802583694458,0.9826280623608018,244,295,3,3,69.04086780548096,51.998958110809326,2,986729227,,"one or more required streams has a gap >200 ms | 244 dropped-frame events, about 295 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000021
f1-5-201,episode_000022,FRAGMENT_ONLY,69.259296838,69.21529173851013,0.9971387696709585,226,237,1,2,68.99003291130066,59.970903635025024,2,916975609,,"one or more required streams has a gap >200 ms | 226 dropped-frame events, about 237 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000022
f1-5-201,episode_000023,FRAGMENT_ONLY,63.651085107,61.244171380996704,0.9935344827586207,196,223,1,2,60.963266372680664,38.24355888366699,3,843271551,,"one or more required streams has a gap >200 ms | 196 dropped-frame events, about 223 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000023
f1-5-201,episode_000024,FRAGMENT_ONLY,70.323035408,70.25053715705872,0.9840225563909775,217,279,3,3,67.6710114479065,53.74178123474121,3,938288129,,"one or more required streams has a gap >200 ms | 217 dropped-frame events, about 279 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000024
f1-5-201,episode_000025,FRAGMENT_ONLY,66.334792619,64.22835540771484,0.9892086330935251,223,258,4,3,56.98786687850952,33.41785931587219,2,869825129,,"one or more required streams has a gap >200 ms | 223 dropped-frame events, about 258 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000025
f1-5-201,episode_000026,FRAGMENT_ONLY,70.266162263,68.25505137443542,0.9961333977767037,252,271,1,2,68.03225183486938,56.56744170188904,3,923118829,,"one or more required streams has a gap >200 ms | 252 dropped-frame events, about 271 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000026
f1-5-201,episode_000027,FRAGMENT_ONLY,69.828075051,67.6817262172699,0.9863481228668942,245,291,3,3,61.96487808227539,38.22398662567139,3,907191187,,"one or more required streams has a gap >200 ms | 245 dropped-frame events, about 291 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000027
f1-5-201,episode_000028,FRAGMENT_ONLY,67.751331424,67.67995119094849,0.9907362262311068,177,212,2,3,67.19406485557556,30.80358076095581,2,898896969,,"one or more required streams has a gap >200 ms | 177 dropped-frame events, about 212 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000028
f1-5-201,episode_000029,FRAGMENT_ONLY,63.478899421,63.40925860404968,0.9932326913066112,211,234,2,2,62.783369064331055,51.094844341278076,3,847390279,,"one or more required streams has a gap >200 ms | 211 dropped-frame events, about 234 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000029
f1-5-201,episode_000030,FRAGMENT_ONLY,57.617977115,57.55233430862427,0.9913990825688074,168,204,2,2,55.95502805709839,35.40811038017273,2,771301305,,"one or more required streams has a gap >200 ms | 168 dropped-frame events, about 204 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000030
f1-5-201,episode_000031,FRAGMENT_ONLY,63.243685321,60.82563328742981,0.9929462832338578,206,226,2,2,58.53223991394043,32.291579246520996,3,839055627,,"one or more required streams has a gap >200 ms | 206 dropped-frame events, about 226 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000031
f1-5-201,episode_000032,READY,62.459515543,62.30832123756409,0.9973516949152542,251,265,0,1,62.30832123756409,62.30832123756409,1,839885726,,"251 dropped-frame events, about 265 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000032
f1-5-201,episode_000033,READY,57.95758198,57.882572174072266,0.9960091220068416,168,187,0,1,57.882572174072266,57.882572174072266,2,778967948,,"168 dropped-frame events, about 187 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000033
f1-5-201,episode_000034,FRAGMENT_ONLY,59.119176683,57.213637828826904,0.9919261822376009,186,211,2,1,51.698994636535645,51.698994636535645,2,790754849,,"one or more required streams has a gap >200 ms | 186 dropped-frame events, about 211 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000034
f1-5-201,episode_000035,FRAGMENT_ONLY,68.885991385,66.70108485221863,0.9920831271647699,218,244,3,4,65.91884255409241,34.652909994125366,2,918664308,,"one or more required streams has a gap >200 ms | 218 dropped-frame events, about 244 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000035
f1-5-201,episode_000036,FRAGMENT_ONLY,71.899636088,69.25389122962952,0.9885659838018104,232,276,3,3,68.49626159667969,29.801811695098877,3,949974238,,"one or more required streams has a gap >200 ms | 232 dropped-frame events, about 276 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000036
f1-5-201,episode_000037,FRAGMENT_ONLY,69.518411811,69.4644365310669,0.9914489311163895,155,190,2,3,69.01397967338562,32.30297136306763,1,937202398,,"one or more required streams has a gap >200 ms | 155 dropped-frame events, about 190 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000037
f1-5-201,episode_000038,FRAGMENT_ONLY,68.772436524,68.69357776641846,0.9908741594620557,208,239,1,2,68.47093391418457,43.563915729522705,1,930902172,,"one or more required streams has a gap >200 ms | 208 dropped-frame events, about 239 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000038
f1-5-201,episode_000039,FRAGMENT_ONLY,73.990800634,71.80379247665405,0.9871323529411765,223,265,3,3,70.79651999473572,52.386104106903076,2,978248243,,"one or more required streams has a gap >200 ms | 223 dropped-frame events, about 265 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000039
f1-5-201,episode_000040,READY,72.195576097,69.18200373649597,0.9961850262279447,202,233,0,1,69.18200373649597,69.18200373649597,2,954058109,,"202 dropped-frame events, about 233 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000040
f1-5-201,episode_000041,FRAGMENT_ONLY,73.54386368,73.476717710495,0.9887741356084419,161,200,4,3,69.81665134429932,41.39323711395264,3,997715739,,"one or more required streams has a gap >200 ms | 161 dropped-frame events, about 200 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000041
f1-5-201,episode_000042,FRAGMENT_ONLY,76.638824772,76.56104826927185,0.993106419646704,177,207,1,2,76.10510444641113,51.242823123931885,2,1027165241,,"one or more required streams has a gap >200 ms | 177 dropped-frame events, about 207 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000042
f1-5-201,episode_000043,FRAGMENT_ONLY,71.566978949,69.15981698036194,0.9909351145038168,255,302,1,2,68.8371319770813,46.92423987388611,3,946696489,,"one or more required streams has a gap >200 ms | 255 dropped-frame events, about 302 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000043
f1-5-201,episode_000044,READY,65.233256968,65.16929006576538,0.9989873417721519,164,171,0,1,65.16929006576538,65.16929006576538,3,875651656,,"164 dropped-frame events, about 171 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000044
f1-5-201,episode_000045,READY,73.411760653,73.3369653224945,0.995949594959496,185,206,0,1,73.3369653224945,73.3369653224945,3,988533609,,"185 dropped-frame events, about 206 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000045
f1-5-201,episode_000046,FRAGMENT_ONLY,68.184037894,68.00959825515747,0.9961183891314895,171,189,1,2,67.7874550819397,56.12921857833862,1,917984583,,"one or more required streams has a gap >200 ms | 171 dropped-frame events, about 189 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000046
f1-5-201,episode_000047,FRAGMENT_ONLY,74.026201846,71.64210224151611,0.9894106813996317,228,265,2,2,69.6181378364563,45.16431283950806,3,985311390,,"one or more required streams has a gap >200 ms | 228 dropped-frame events, about 265 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000047
f1-5-201,episode_000048,FRAGMENT_ONLY,65.940455339,65.89084434509277,0.9889834752128193,258,293,2,3,65.27919459342957,37.69108057022095,2,894004699,,"one or more required streams has a gap >200 ms | 258 dropped-frame events, about 293 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000048
f1-5-201,episode_000049,FRAGMENT_ONLY,64.422006182,64.36893463134766,0.9882111737570477,209,253,3,4,63.68268179893494,34.500988483428955,2,873682439,,"one or more required streams has a gap >200 ms | 209 dropped-frame events, about 253 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000049
f1-5-201,episode_000050,FRAGMENT_ONLY,67.492497079,67.42571353912354,0.9838472834067548,192,249,4,4,66.2228639125824,29.891146659851074,3,907915527,,"one or more required streams has a gap >200 ms | 192 dropped-frame events, about 249 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000050
f1-5-201,episode_000051,FRAGMENT_ONLY,69.913947691,67.44665026664734,0.9877690802348337,211,255,3,4,66.73772764205933,34.25407314300537,3,915287567,,"one or more required streams has a gap >200 ms | 211 dropped-frame events, about 255 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000051
f1-5-201,episode_000052,FRAGMENT_ONLY,69.833936255,69.77909398078918,0.9919621749408983,198,225,2,2,65.29588842391968,35.817131757736206,2,940064179,,"one or more required streams has a gap >200 ms | 198 dropped-frame events, about 225 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000052
f1-5-201,episode_000053,FRAGMENT_ONLY,64.89263833,64.81661701202393,0.9913441955193483,132,160,2,3,64.3392961025238,37.76315522193909,2,879897256,,"one or more required streams has a gap >200 ms | 132 dropped-frame events, about 160 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000053
f1-5-201,episode_000054,FRAGMENT_ONLY,63.328672969,63.25915026664734,0.9947835159102765,165,183,2,3,62.77779698371887,28.7782883644104,3,851279068,,"one or more required streams has a gap >200 ms | 165 dropped-frame events, about 183 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000054
f1-5-201,episode_000055,FRAGMENT_ONLY,62.751670035,62.395017862319946,0.9883659439450027,183,226,3,2,56.22313117980957,31.31587314605713,2,847314344,,"one or more required streams has a gap >200 ms | 183 dropped-frame events, about 226 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000055
f1-5-201,episode_000056,FRAGMENT_ONLY,68.362210367,66.4690625667572,0.9875868917576961,175,220,3,3,62.807011127471924,31.678582906723022,1,902602377,,"one or more required streams has a gap >200 ms | 175 dropped-frame events, about 220 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000056
f1-5-201,episode_000057,FRAGMENT_ONLY,65.921635571,65.84189558029175,0.9924812030075187,197,225,2,2,61.51316165924072,44.14918518066406,3,885711516,,"one or more required streams has a gap >200 ms | 197 dropped-frame events, about 225 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000057
f1-5-201,episode_000058,FRAGMENT_ONLY,70.745233551,70.68051648139954,0.9948646125116714,234,265,1,2,70.42435646057129,52.77111864089966,3,948515400,,"one or more required streams has a gap >200 ms | 234 dropped-frame events, about 265 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000058
f1-5-201,episode_000059,FRAGMENT_ONLY,65.317203237,65.26015114784241,0.9914054600606673,149,175,2,3,64.65421438217163,39.315887451171875,3,874534284,,"one or more required streams has a gap >200 ms | 149 dropped-frame events, about 175 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000059
f1-5-201,episode_000060,FRAGMENT_ONLY,68.745576199,68.58004546165466,0.9898941289701636,177,218,3,4,67.8119387626648,23.97409415245056,3,920723597,,"one or more required streams has a gap >200 ms | 177 dropped-frame events, about 218 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000060
f1-5-201,episode_000061,FRAGMENT_ONLY,65.055677654,62.185322284698486,0.9856687898089171,163,209,2,2,60.3585364818573,53.19566750526428,3,842473838,,"one or more required streams has a gap >200 ms | 163 dropped-frame events, about 209 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000061
f1-5-201,episode_000062,FRAGMENT_ONLY,62.76195484,62.67455005645752,0.989468141126909,203,239,2,2,62.151482343673706,36.44275999069214,3,843419439,,"one or more required streams has a gap >200 ms | 203 dropped-frame events, about 239 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000062
f1-5-201,episode_000063,FRAGMENT_ONLY,67.817499274,67.76421880722046,0.9853872381880175,160,207,3,3,66.64914298057556,42.71230697631836,3,905383131,,"one or more required streams has a gap >200 ms | 160 dropped-frame events, about 207 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000063
f1-5-201,episode_000064,FRAGMENT_ONLY,65.036384515,64.98384833335876,0.9908583037074657,189,223,1,1,64.03515601158142,64.03515601158142,3,870432941,,"one or more required streams has a gap >200 ms | 189 dropped-frame events, about 223 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000064
f1-5-201,episode_000065,FRAGMENT_ONLY,74.450911328,74.40850591659546,0.9920177383592018,196,227,2,2,73.91896176338196,46.38682150840759,2,991742962,,"one or more required streams has a gap >200 ms | 196 dropped-frame events, about 227 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000065
f1-5-201,episode_000066,FRAGMENT_ONLY,69.167584709,69.02729392051697,0.9866156787762906,176,220,3,4,68.24378514289856,36.85519599914551,3,926797762,,"one or more required streams has a gap >200 ms | 176 dropped-frame events, about 220 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000066
f1-5-201,episode_000067,FRAGMENT_ONLY,64.226958682,64.17513537406921,0.9876606683804627,158,209,3,2,61.46165442466736,33.25074124336243,3,863154506,,"one or more required streams has a gap >200 ms | 158 dropped-frame events, about 209 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000067
f1-5-201,episode_000068,READY,64.700558497,64.6429374217987,0.996937212863706,234,246,0,1,64.6429374217987,64.6429374217987,3,869049570,,"234 dropped-frame events, about 246 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000068
f1-5-201,episode_000069,FRAGMENT_ONLY,63.858128164,63.78545904159546,0.9953440248318676,199,222,1,2,63.53032445907593,56.42254447937012,3,860099384,,"one or more required streams has a gap >200 ms | 199 dropped-frame events, about 222 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000069
f1-5-201,episode_000070,FRAGMENT_ONLY,65.467438395,63.10494804382324,0.9864087820177732,173,215,4,3,57.01789689064026,21.753588676452637,3,862536242,,"one or more required streams has a gap >200 ms | 173 dropped-frame events, about 215 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-5-201/episode_000070
